REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);YAKIT_TUR;Yakıt Türü;UNIT_MEASURE;Ölçü Birimi;Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2011-08;20.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2010-08;17.32;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2009-08;15.14;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2008-08;13.41;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2007-08;Eki.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2006-08;Ağu.78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PT;Yüzde;2005-08;May.89;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2025-08;5612892;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2024-08;5511615;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2023-08;5382520;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2022-08;5225914;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2021-08;5126831;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2020-08;4920739;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2019-08;4696664;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2018-08;4503692;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2017-08;4112442;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2016-08;3653257;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2015-08;3207136;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2014-08;2754310;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2013-08;2369654;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2012-08;1992780;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2011-08;1650777;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2010-08;1277014;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2009-08;1059247;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2008-08;900398;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2007-08;695029;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2006-08;529958;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;2;Dizel;PN;Sayı;2005-08;331173;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2025-08;30.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2024-08;32.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2023-08;33.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2022-08;35.33;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2021-08;36.11;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2020-08;37.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2019-08;37.7;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2018-08;37.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2017-08;38.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2016-08;39.59;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2015-08;40.64;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2014-08;41.44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2013-08;41.46;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2012-08;40.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2011-08;39.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2010-08;37.83;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2009-08;34.58;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2008-08;31.17;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2007-08;27.18;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2006-08;23.77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PT;Yüzde;2005-08;20.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2025-08;5210152;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2024-08;5144648;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2023-08;5055285;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2022-08;4973043;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2021-08;4891707;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2020-08;4757860;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2019-08;4714126;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2018-08;4686721;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2017-08;4561218;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2016-08;4380579;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2015-08;4212763;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2014-08;4003047;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2013-08;3762179;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2012-08;3470873;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2011-08;3154173;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2010-08;2789894;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2009-08;2418926;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2008-08;2093528;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2007-08;1724812;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2006-08;1435574;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;6;LPG;PN;Sayı;2005-08;1144003;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2025-08;Mar.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2024-08;Oca.99;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2023-08;Oca.27;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2022-08;0.84;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2021-08;0.52;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2020-08;0.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2019-08;0.08;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2018-08;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2017-08;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2016-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2015-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2014-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2013-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PT;Yüzde;2012-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2025-08;580771;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2024-08;316742;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2023-08;188969;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2022-08;118746;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2021-08;70428;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2020-08;23914;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2019-08;9682;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2018-08;3249;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2017-08;678;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2016-08;440;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2015-08;270;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2014-08;93;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2013-08;77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;20;Hibrit;PN;Sayı;2012-08;36;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2025-08;Oca.82;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2024-08;0.86;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2023-08;0.28;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2022-08;0.07;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2021-08;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2020-08;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2019-08;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2018-08;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2017-08;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2016-08;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2015-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2014-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2013-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2012-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PT;Yüzde;2011-08;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2025-08;308217;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2024-08;137009;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2023-08;41393;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2022-08;9900;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2021-08;4469;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2020-08;1618;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2019-08;1065;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2018-08;923;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2017-08;708;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2016-08;618;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2015-08;516;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2014-08;368;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2013-08;348;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2012-08;107;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;5;Elektrik;PN;Sayı;2011-08;26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2025-08;0.21;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2024-08;0.22;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2023-08;0.24;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2022-08;0.25;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2021-08;0.27;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2020-08;0.28;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2019-08;0.3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2018-08;0.32;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2017-08;0.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2016-08;0.38;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2015-08;0.42;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2014-08;0.46;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2013-08;0.51;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2012-08;0.6;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2011-08;0.81;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2010-08;1.Şub;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2009-08;Oca.24;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2008-08;Şub.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2007-08;Şub.76;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2006-08;Mar.42;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PT;Yüzde;2005-08;Nis.55;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PN;Sayı;2025-08;35496;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PN;Sayı;2024-08;35298;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PN;Sayı;2023-08;35453;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PN;Sayı;2022-08;35703;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M08;Ağustos;_U;Bilinmeyen;PN;Sayı;2021-08;36108;;;;;;;;;;;;
