REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);UNIT_MEASURE;Ölçü Birimi;MARKA;Marka (DESC);Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2013-05;0.2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2014-05;0.3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2015-05;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2016-05;0.49;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2017-05;0.54;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2018-05;0.57;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2019-05;0.88;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2020-05;0.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2021-05;0.36;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2022-05;0.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2023-05;0.25;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2024-05;1.06;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;27880;SUZUKI;2025-05;0.7;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2005-05;5.81;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2006-05;7.11;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2007-05;8.1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2008-05;6.71;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2009-05;5.73;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2010-05;5.13;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2011-05;4.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2012-05;4.74;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2013-05;4.3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2014-05;5.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2015-05;5.78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2016-05;7.37;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2017-05;4.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2018-05;5.23;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2019-05;9.88;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2020-05;2.31;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2021-05;7.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2022-05;7.11;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2023-05;4.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2024-05;4.39;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;28950;TOYOTA;2025-05;7.13;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2005-05;6.84;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2006-05;6.97;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2007-05;6.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2008-05;6.07;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2009-05;4.91;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2010-05;8.44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2011-05;10.8;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2012-05;12.54;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2013-05;11.67;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2014-05;15.73;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2015-05;17.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2016-05;12.49;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2017-05;12.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2018-05;11.33;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2019-05;7.89;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2020-05;5.27;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2021-05;10.63;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2022-05;12.79;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2023-05;10.57;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2024-05;9.46;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30050;VOLKSWAGEN;2025-05;7.71;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;32780;CUPRA;2021-05;0.04;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;32780;CUPRA;2022-05;0.5;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;32780;CUPRA;2023-05;0.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;32780;CUPRA;2024-05;0.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;32780;CUPRA;2025-05;1.58;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2005-05;0.4;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2006-05;0.27;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2007-05;0.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2008-05;0.72;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2009-05;0.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2010-05;0.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2011-05;0.56;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2012-05;0.88;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2013-05;0.79;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2014-05;1.23;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2015-05;1.44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2016-05;0.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2017-05;0.58;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2018-05;1.05;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2019-05;1.16;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2020-05;2.06;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2021-05;1.54;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2022-05;1.32;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2023-05;1.17;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2024-05;1.42;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;30080;VOLVO;2025-05;1.48;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2019-05;0.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2020-05;0.17;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2021-05;0.14;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2022-05;0.36;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2023-05;0.38;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2024-05;0.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;31310;DS;2025-05;0.23;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;33060;JAECOO;2025-05;0.69;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;33270;SWM;2025-05;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2005-05;2.8;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2006-05;4.63;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2007-05;7.68;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2008-05;6.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2009-05;6.87;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2010-05;3.08;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2011-05;1.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2012-05;0.97;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2013-05;0.82;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2014-05;0.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2015-05;0.89;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2016-05;0.6;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2017-05;0.62;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2018-05;0.9;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2019-05;2.05;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2020-05;0.79;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2021-05;0.67;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2022-05;0.91;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2023-05;1.07;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2024-05;6.6;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PT;Yüzde;_O;Diğer;2025-05;7.82;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2005-05;34716;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2006-05;52643;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2007-05;28258;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2008-05;31485;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2009-05;40831;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2010-05;35681;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2011-05;56542;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2012-05;51403;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2013-05;76129;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2014-05;43335;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2015-05;62114;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2016-05;71109;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M05;Mayıs;PN;Sayı;_T;Toplam;2017-05;64238;;;;;;;;;;;;
